ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5001543,F,N,Y,0,204364.31,Commercial associate,Higher education,Single / not married,House / apartment,-10157,-1371,1,0,0,0,Cooking staff,2.0
5001544,M,N,Y,0,138763.06,Working,Incomplete higher,Married,House / apartment,-19738,-8705,1,0,0,1,Security staff,2.0
5001545,F,N,N,2,173805.14,Working,Incomplete higher,Married,House / apartment,-11427,-4822,1,0,0,0,High skill tech staff,4.0
5001546,M,Y,N,1,148805.33,Working,Secondary / secondary special,Married,House / apartment,-11603,-264,1,1,1,0,,3.0
5001547,M,N,Y,1,109957.32,Pensioner,Secondary / secondary special,Married,House / apartment,-18019,365243,1,0,0,0,,2.0
5001548,M,N,Y,2,182347.11,Working,Secondary / secondary special,Widow,House / apartment,-20351,-13124,1,0,1,0,,4.0
5001549,M,N,N,0,222170.69,Working,Higher education,Married,House / apartment,-17029,-790,1,0,0,0,Core staff,2.0
5001550,F,Y,Y,1,144338.71,Working,Secondary / secondary special,Single / not married,House / apartment,-21893,-7077,1,0,0,0,,3.0
5001551,F,Y,Y,0,160448.91,State servant,Secondary / secondary special,Married,House / apartment,-11068,-2185,1,0,1,0,Medicine staff,2.0
5001552,M,N,Y,0,193283.92,Commercial associate,Higher education,Married,House / apartment,-11727,-1411,1,0,1,0,Drivers,1.0
5001553,F,N,Y,1,179909.36,Working,Secondary / secondary special,Single / not married,House / apartment,-17907,-6437,1,1,0,0,Core staff,3.0
5001554,F,Y,N,0,214732.42,Working,Higher education,Married,House / apartment,-20999,-12035,1,1,0,0,,2.0
5001555,M,N,Y,3,95412.73,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-16338,365243,1,1,0,0,,4.0
5001556,M,Y,Y,0,144067.86,Working,Secondary / secondary special,Civil marriage,With parents,-7837,-396,1,0,1,0,Secretaries,1.0
5001557,M,N,Y,1,154717.36,Working,Secondary / secondary special,Single / not married,House / apartment,-18549,-877,1,0,1,0,Managers,3.0
5001558,F,N,N,0,188310.89,Commercial associate,Secondary / secondary special,Single / not married,With parents,-20745,-8973,1,0,1,1,Laborers,2.0
5001559,M,N,N,0,112638.72,Working,Secondary / secondary special,Civil marriage,House / apartment,-12115,-4173,1,0,0,0,Core staff,2.0
5001560,F,N,Y,0,156984.26,Working,Secondary / secondary special,Single / not married,House / apartment,-8541,-1878,1,0,1,0,Core staff,2.0
5001561,M,Y,Y,1,181996.89,Working,Secondary / secondary special,Married,House / apartment,-15994,-1533,1,1,0,0,Core staff,3.0
5001562,F,Y,Y,0,65576.73,Pensioner,Incomplete higher,Married,House / apartment,-8348,365243,1,1,0,0,,2.0
5001563,M,N,Y,0,160161.19,Working,Secondary / secondary special,Single / not married,House / apartment,-14356,-7017,1,0,1,0,,2.0
5001564,M,Y,Y,0,105587.47,Pensioner,Secondary / secondary special,Married,House / apartment,-7957,365243,1,1,1,0,,2.0
5001565,F,N,Y,0,213807.19,Commercial associate,Secondary / secondary special,Married,House / apartment,-11286,-2290,1,0,0,0,Core staff,2.0
5001566,M,N,Y,0,160602.76,State servant,Secondary / secondary special,Married,House / apartment,-13919,-1759,1,0,0,0,Core staff,1.0
5001567,F,N,Y,0,100708.14,Pensioner,Academic degree,Married,House / apartment,-9465,365243,1,0,0,0,,2.0
5001568,M,Y,Y,1,149557.94,Working,Secondary / secondary special,Married,House / apartment,-9505,-2822,1,1,1,0,High skill tech staff,3.0
5001569,M,Y,N,0,149043.96,Working,Secondary / secondary special,Married,House / apartment,-20962,-3458,1,0,0,1,Laborers,2.0
5001570,F,Y,Y,0,234640.18,Commercial associate,Higher education,Single / not married,With parents,-8336,-1301,1,0,0,0,Laborers,1.0
5001571,M,Y,Y,0,168672.01,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18743,-9558,1,0,0,0,High skill tech staff,1.0
5001572,M,Y,N,0,136833.82,Working,Secondary / secondary special,Married,House / apartment,-20760,-6127,1,1,0,0,Laborers,2.0
5001573,F,Y,Y,0,101611.2,Pensioner,Higher education,Civil marriage,House / apartment,-9771,365243,1,1,0,0,,2.0
5001574,F,Y,N,1,182181.8,Working,Higher education,Married,House / apartment,-10810,-2933,1,0,0,1,Sales staff,3.0
5001575,M,Y,Y,0,120503.05,Working,Secondary / secondary special,Widow,House / apartment,-17980,-6544,1,0,1,0,Laborers,2.0
5001576,M,N,Y,0,159943.32,Commercial associate,Secondary / secondary special,Married,Rented apartment,-12743,-1214,1,0,0,0,Laborers,2.0
5001577,M,N,N,0,231369.33,Working,Higher education,Married,House / apartment,-15327,-6659,1,0,0,0,High skill tech staff,2.0
5001578,M,N,Y,0,132697.45,Working,Secondary / secondary special,Separated,House / apartment,-21106,-13487,1,0,0,0,Cleaning staff,1.0
5001579,F,N,N,0,254554.67,State servant,Higher education,Married,House / apartment,-9888,-1637,1,0,0,0,Sales staff,2.0
5001580,M,N,Y,0,180504.85,Commercial associate,Incomplete higher,Married,House / apartment,-17629,-10991,1,0,0,0,Laborers,2.0
5001581,F,N,Y,1,120290.53,State servant,Secondary / secondary special,Married,House / apartment,-22816,-6971,1,0,0,0,Laborers,2.0
5001582,F,Y,Y,0,181371.14,Commercial associate,Secondary / secondary special,Married,House / apartment,-8594,-987,1,1,1,0,Laborers,1.0
5001583,F,N,Y,0,161386.35,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-8635,-1400,1,0,0,0,,2.0
5001584,F,N,Y,0,171863.28,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16586,-1889,1,0,0,0,Security staff,2.0
5001585,F,N,Y,0,150388.23,Working,Secondary / secondary special,Married,House / apartment,-23100,-14908,1,0,1,1,Accountants,2.0
5001586,F,Y,Y,2,142928.19,Working,Incomplete higher,Widow,House / apartment,-11213,-3724,1,0,0,0,Laborers,4.0
5001587,M,N,Y,0,153696.85,Working,Secondary / secondary special,Civil marriage,House / apartment,-12986,-5598,1,0,0,0,Laborers,1.0
5001588,F,N,N,3,148701.67,State servant,Secondary / secondary special,Single / not married,House / apartment,-9256,-1648,1,1,0,0,,5.0
5001589,F,Y,Y,0,224183.05,Working,Higher education,Married,House / apartment,-13492,-6117,1,0,1,0,Managers,1.0
5001590,F,Y,N,0,142069.88,Working,Secondary / secondary special,Married,House / apartment,-8383,-1241,1,0,0,0,,2.0
5001591,F,N,Y,0,156937.52,Commercial associate,Secondary / secondary special,Married,House / apartment,-13923,-3777,1,0,1,0,Core staff,2.0
5001592,F,N,Y,0,171639.85,Working,Secondary / secondary special,Married,House / apartment,-16597,-9341,1,1,1,1,High skill tech staff,2.0
5001593,F,N,N,0,164339.5,Working,Secondary / secondary special,Single / not married,House / apartment,-23340,-7392,1,0,0,0,Medicine staff,2.0
5001594,F,Y,Y,0,246401.37,Working,Higher education,Married,House / apartment,-20823,-7150,1,0,0,0,IT staff,2.0
5001595,M,N,Y,0,85673.64,Pensioner,Secondary / secondary special,Married,House / apartment,-20882,365243,1,0,0,0,,2.0
5001596,F,N,Y,0,154437.18,Working,Secondary / secondary special,Married,House / apartment,-11337,-837,1,0,0,0,Managers,2.0
5001597,F,N,Y,0,151137.59,Working,Secondary / secondary special,Married,House / apartment,-9072,-2368,1,1,0,0,Laborers,2.0
5001598,F,N,Y,0,229786.16,Working,Higher education,Married,Municipal apartment,-17362,-2413,1,0,0,0,Managers,1.0
5001599,M,Y,N,1,201324.95,Working,Higher education,Civil marriage,House / apartment,-16045,-1936,1,0,1,0,Core staff,3.0
5001600,F,N,Y,0,151394.61,Working,Secondary / secondary special,Married,House / apartment,-15971,-983,1,0,1,0,,2.0
5001601,F,N,N,1,212168.14,State servant,Higher education,Married,House / apartment,-9422,-1310,1,0,0,0,Core staff,2.0
5001602,F,N,Y,0,157983.94,Working,Secondary / secondary special,Separated,Municipal apartment,-15607,-2498,1,1,1,0,Core staff,2.0
5001603,F,N,Y,0,159835.76,Working,Secondary / secondary special,Single / not married,House / apartment,-10087,-2611,1,0,0,0,Core staff,1.0
5001604,F,N,Y,0,212810.13,State servant,Higher education,Married,House / apartment,-14454,-2448,1,0,0,0,,2.0
5001605,F,Y,N,0,99517.96,Pensioner,Secondary / secondary special,Married,House / apartment,-8669,365243,1,0,0,0,,2.0
5001606,F,Y,N,0,174698.27,Working,Secondary / secondary special,Single / not married,House / apartment,-21441,-10725,1,0,0,0,Laborers,2.0
5001607,F,Y,Y,0,124050.03,Working,Secondary / secondary special,Married,House / apartment,-7882,-285,1,1,1,0,Core staff,2.0
5001608,F,Y,Y,0,108473.59,Pensioner,Secondary / secondary special,Married,House / apartment,-22766,365243,1,0,1,0,,2.0
5001609,M,Y,Y,0,154046.77,Working,Secondary / secondary special,Married,House / apartment,-21538,-3469,1,0,0,0,,2.0
5001610,M,N,Y,1,190616.2,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19765,-10641,1,0,0,0,Core staff,2.0
5001611,M,Y,Y,0,153209.89,Working,Secondary / secondary special,Married,House / apartment,-23461,-6289,1,0,0,0,Drivers,2.0
5001612,M,Y,N,0,141610.76,Working,Secondary / secondary special,Married,House / apartment,-8535,-251,1,1,0,0,Sales staff,1.0
5001613,F,Y,Y,0,189641.01,Commercial associate,Secondary / secondary special,Widow,House / apartment,-17981,-10968,1,0,0,0,Core staff,2.0
5001614,F,N,N,1,143286.34,Working,Secondary / secondary special,Married,House / apartment,-21319,-2645,1,0,0,0,,3.0
5001615,F,N,Y,0,230710.82,Working,Higher education,Married,House / apartment,-9705,-501,1,1,0,0,Managers,2.0
5001616,F,Y,Y,0,99295.33,Pensioner,Secondary / secondary special,Married,House / apartment,-17068,365243,1,0,0,0,,1.0
5001617,M,Y,Y,2,175756.79,Working,Incomplete higher,Single / not married,House / apartment,-14001,-2684,1,0,0,0,Security staff,3.0
5001618,F,Y,N,1,249804.8,Working,Higher education,Widow,House / apartment,-14674,-807,1,0,0,0,Core staff,2.0
5001619,M,N,N,0,220691.51,Commercial associate,Secondary / secondary special,Married,House / apartment,-22335,-2483,1,0,0,0,Waiters/barmen staff,2.0
5001620,F,N,Y,0,173155.05,Commercial associate,Secondary / secondary special,Married,House / apartment,-16327,-8260,1,0,1,0,Cleaning staff,1.0
5001621,M,N,Y,1,162905.45,Working,Secondary / secondary special,Single / not married,House / apartment,-9169,-475,1,0,0,0,,3.0
5001622,F,Y,Y,1,176329.76,Commercial associate,Secondary / secondary special,Married,House / apartment,-22732,-1832,1,0,0,0,,2.0
5001623,F,N,Y,0,135211.2,Working,Secondary / secondary special,Married,House / apartment,-10647,-3587,1,0,0,0,High skill tech staff,1.0
5001624,F,N,Y,0,174389.82,Commercial associate,Secondary / secondary special,Separated,House / apartment,-22016,-6873,1,0,0,0,Sales staff,2.0
5001625,F,Y,N,0,94692.89,Pensioner,Secondary / secondary special,Married,House / apartment,-23274,365243,1,0,0,0,,1.0
5001626,F,N,Y,0,59855.7,Pensioner,Higher education,Married,House / apartment,-21778,365243,1,0,0,0,,2.0
5001627,F,Y,N,0,179599.34,Commercial associate,Higher education,Married,House / apartment,-18552,-1913,1,0,1,0,High skill tech staff,2.0
5001628,M,N,Y,0,158085.75,Working,Secondary / secondary special,Married,House / apartment,-19620,-7601,1,0,1,0,Laborers,1.0
5001629,F,Y,Y,2,154333.87,Working,Secondary / secondary special,Married,House / apartment,-18918,-547,1,1,1,0,Core staff,4.0
5001630,F,N,N,1,149753.47,Working,Secondary / secondary special,Married,House / apartment,-15071,-3652,1,0,0,0,Managers,3.0
5001631,F,Y,Y,0,136731.17,Working,Secondary / secondary special,Married,House / apartment,-12080,-3265,1,0,1,0,Accountants,1.0
5001632,M,Y,N,0,220233.97,Working,Higher education,Married,House / apartment,-12251,-5434,1,0,0,0,Laborers,1.0
5001633,F,N,Y,0,156029.12,State servant,Higher education,Married,House / apartment,-19421,-4218,1,0,0,0,Laborers,2.0
5001634,F,N,Y,0,90138.57,Pensioner,Secondary / secondary special,Married,House / apartment,-17731,365243,1,1,0,0,,1.0
5001635,F,N,N,0,141809.23,Working,Secondary / secondary special,Single / not married,House / apartment,-17070,-8038,1,0,0,0,,2.0
5001636,F,Y,N,0,196777.41,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-18158,-1568,1,0,0,0,Core staff,2.0
5001637,M,Y,Y,0,84035.7,Pensioner,Higher education,Married,House / apartment,-20122,365243,1,0,0,0,,1.0
5001638,F,N,Y,0,157301.58,Working,Secondary / secondary special,Married,House / apartment,-19697,-5710,1,1,0,0,High skill tech staff,2.0
5001639,F,Y,N,1,146215.84,Working,Secondary / secondary special,Widow,House / apartment,-9364,-650,1,0,1,0,Medicine staff,3.0
5001640,M,N,N,0,251451.59,Working,Higher education,Married,House / apartment,-13505,-3431,1,0,0,0,,2.0
5001641,F,Y,Y,0,203878.49,Working,Higher education,Single / not married,House / apartment,-11912,-2248,1,1,0,0,Drivers,2.0
5001642,F,Y,N,1,254856.01,Commercial associate,Higher education,Married,House / apartment,-16320,-9549,1,0,0,1,Drivers,3.0
5001643,F,N,Y,0,143771.81,State servant,Secondary / secondary special,Single / not married,House / apartment,-8657,-1913,1,1,1,0,Laborers,1.0
5001644,M,N,Y,0,148739.35,Working,Secondary / secondary special,Married,House / apartment,-19924,-7787,1,0,0,0,Laborers,2.0
5001645,F,N,Y,0,176979.39,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-9382,-525,1,0,0,0,Laborers,2.0
5001646,M,N,Y,3,200020.67,Working,Higher education,Widow,House / apartment,-12032,-3055,1,0,0,0,Laborers,5.0
5001647,F,N,N,0,53460.53,Pensioner,Higher education,Separated,House / apartment,-20250,365243,1,0,0,0,,2.0
5001648,F,N,Y,0,64186.66,Pensioner,Higher education,Married,House / apartment,-8499,365243,1,0,1,0,,2.0
5001649,F,N,N,0,115040.05,Working,Secondary / secondary special,Married,House / apartment,-18280,-9279,1,0,1,0,Laborers,2.0
5001650,M,N,Y,0,89077.1,Pensioner,Higher education,Married,House / apartment,-22528,365243,1,0,1,0,,2.0
5001651,F,N,N,0,146325.7,Working,Secondary / secondary special,Married,House / apartment,-17596,-454,1,0,0,0,Laborers,2.0
5001652,M,N,N,0,153792.87,Working,Secondary / secondary special,Married,House / apartment,-19123,-5467,1,0,0,0,Secretaries,2.0
5001653,M,N,Y,2,184717.61,Commercial associate,Secondary / secondary special,Widow,House / apartment,-20403,-624,1,0,1,0,Managers,4.0
5001654,F,Y,Y,2,149500.59,Working,Secondary / secondary special,Married,House / apartment,-11242,-1166,1,0,0,0,Sales staff,4.0
5001655,F,Y,Y,0,169296.46,Working,Secondary / secondary special,Separated,With parents,-17007,-994,1,0,0,0,Secretaries,2.0
5001656,F,N,N,0,181257.73,Commercial associate,Higher education,Married,House / apartment,-12637,-5825,1,0,1,0,Laborers,1.0
5001657,F,N,N,0,230589.44,Working,Higher education,Married,House / apartment,-11680,-892,1,0,0,0,Drivers,2.0
5001658,M,Y,Y,1,146601.54,Working,Secondary / secondary special,Married,Co-op apartment,-10763,-659,1,1,0,0,Medicine staff,3.0
5001659,M,Y,N,0,133902.31,Working,Secondary / secondary special,Single / not married,House / apartment,-17079,-10211,1,0,0,0,Sales staff,2.0
5001660,F,N,Y,0,122420.55,Working,Secondary / secondary special,Married,House / apartment,-20439,-7171,1,0,0,0,Core staff,2.0
5001661,F,N,Y,1,160998.06,Working,Secondary / secondary special,Married,House / apartment,-21747,-11509,1,1,1,0,High skill tech staff,2.0
5001662,M,N,N,1,159774.03,Working,Secondary / secondary special,Civil marriage,House / apartment,-14558,-2637,1,0,0,0,IT staff,3.0
5001663,F,N,Y,0,85081.88,Pensioner,Higher education,Single / not married,House / apartment,-13663,365243,1,0,0,0,,1.0
5001664,M,N,N,2,93940.37,Pensioner,Secondary / secondary special,Married,House / apartment,-18716,365243,1,0,1,0,,3.0
5001665,F,N,Y,2,170540.44,Working,Higher education,Married,House / apartment,-20211,-7283,1,1,1,1,Sales staff,4.0
5001666,M,Y,Y,0,187452.48,Working,Higher education,Married,House / apartment,-11741,-71,1,1,1,0,Drivers,2.0
5001667,F,N,Y,0,180410.4,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12448,-2422,1,0,1,1,Core staff,2.0
5001668,F,N,Y,4,160162.92,State servant,Secondary / secondary special,Widow,House / apartment,-16242,-5382,1,0,0,0,Core staff,6.0
5001669,F,N,N,0,254825.88,Working,Higher education,Married,House / apartment,-14812,-4255,1,0,1,0,,2.0
5001670,F,N,Y,0,102964.26,Pensioner,Secondary / secondary special,Married,House / apartment,-19013,365243,1,0,0,0,,1.0
5001671,F,N,Y,0,196092.81,Working,Higher education,Widow,House / apartment,-15778,-3756,1,0,1,1,Security staff,1.0
5001672,M,N,Y,1,190623.36,State servant,Higher education,Married,House / apartment,-9464,-2284,1,0,0,0,Sales staff,3.0
5001673,M,Y,Y,1,116278.04,Working,Secondary / secondary special,Married,With parents,-10337,-1905,1,0,0,0,High skill tech staff,2.0
5001674,F,N,N,0,150555.1,State servant,Incomplete higher,Married,House / apartment,-22165,-9930,1,0,0,0,Laborers,2.0
5001675,F,Y,Y,3,143966.39,Working,Secondary / secondary special,Widow,House / apartment,-11325,-906,1,1,1,0,Core staff,5.0
5001676,F,Y,Y,1,189058.97,State servant,Higher education,Married,House / apartment,-8475,-1642,1,0,0,0,Managers,3.0
5001677,F,N,N,1,149698.78,Working,Secondary / secondary special,Married,House / apartment,-19425,-4686,1,1,1,0,Drivers,3.0
5001678,F,N,Y,0,211871.08,Working,Higher education,Married,House / apartment,-18663,-5846,1,0,0,0,Accountants,2.0
5001679,F,N,N,0,127261.62,Pensioner,Secondary / secondary special,Married,House / apartment,-17314,365243,1,0,0,0,,1.0
5001680,F,Y,Y,0,270880.87,Commercial associate,Higher education,Widow,House / apartment,-15742,-3252,1,1,1,0,Cooking staff,2.0
5001681,F,Y,Y,0,183562.82,Commercial associate,Secondary / secondary special,Married,House / apartment,-23252,-14879,1,0,0,0,Waiters/barmen staff,2.0
5001682,F,Y,N,0,136564.43,Working,Secondary / secondary special,Single / not married,House / apartment,-9596,-2725,1,1,0,0,Managers,1.0
5001683,F,N,N,1,90911.95,Pensioner,Secondary / secondary special,Married,With parents,-15869,365243,1,0,1,0,,3.0
5001684,M,Y,Y,0,179340.49,State servant,Higher education,Married,House / apartment,-16735,-2307,1,1,1,0,Laborers,1.0
5001685,F,N,Y,1,149658.5,Working,Secondary / secondary special,Married,House / apartment,-8032,-1105,1,0,0,0,Secretaries,2.0
5001686,M,N,Y,0,198849.88,Commercial associate,Secondary / secondary special,Married,House / apartment,-14291,-826,1,0,1,0,Medicine staff,2.0
5001687,F,N,Y,0,126594.35,Pensioner,Higher education,Single / not married,House / apartment,-20251,365243,1,1,0,0,,2.0
5001688,F,N,N,0,274316.42,Commercial associate,Higher education,Married,House / apartment,-15241,-294,1,0,0,0,Sales staff,2.0
5001689,M,Y,Y,0,60195.47,Pensioner,Secondary / secondary special,Married,With parents,-21737,365243,1,0,0,1,,1.0
5001690,M,N,Y,0,108255.07,Pensioner,Higher education,Single / not married,House / apartment,-18033,365243,1,0,0,0,,2.0
5001691,M,N,N,1,179226.25,Commercial associate,Secondary / secondary special,Married,House / apartment,-19982,-11222,1,1,0,0,Laborers,2.0
